Tournament,Court,Surface,Wrank,Wage,Wheight,Wtitles,Wh2h,winner_hand,winner_weight,winner_YTD_Won_Lost,winner_YTD_Titles,winner_CAREER_W_L,winner_Career_Prize_Money,Lrank,Lage,Lheight,Ltitles,Lh2h,loser_hand,loser_weight,loser_YTD_Won_Lost,loser_YTD_Titles,loser_CAREER_W_L,loser_Career_Prize_Money,Winner,Loser,random_player,winner_player
Melbourne,Outdoor,Hard,225,30,188,1,1,R,195,-3,0,-28,"3,454,806",198,29,185.0,0,2,R,176,-1,0,-25,"1,875,947",Salvatore Caruso,Tennys Sandgren,Tennys Sandgren,2
Melbourne,Outdoor,Hard,108,28,183,0,0,R,172,-5,0,-13,"1,084,752",38,25,196.0,1,1,R,180,1,1,1,"3,700,929",Alexander Bublik,Christopher O'Connell,Christopher O'Connell,2
Melbourne,Outdoor,Hard,81,24,180,1,0,R,159,-3,0,2,"1,916,569",30,22,183.0,1,1,R,165,11,0,4,"3,555,649",Miomir Kecmanovic,Soonwoo Kwon,Soonwoo Kwon,2
Melbourne,Outdoor,Hard,18,24,211.0,4,2,R,225,6,2,5,"4,103,038",385,36,193,4,0,R,176,0,0,-38,"5,606,768",Reilly Opelka,Sergiy Stakhovsky,Reilly Opelka,1
Melbourne,Outdoor,Hard,264,27,178.0,0,1,R,163,0,0,-2,"554,837",26,30,185,5,0,R,174,-9,0,-16,"8,197,660",Mario Vilella Martinez,Nikoloz Basilashvili,Mario Vilella Martinez,1
Melbourne,Outdoor,Hard,131,26,188,0,0,R,187,0,0,-4,"606,522",13,20,188.0,5,1,R,167,19,0,55,"5,287,174",Jannik Sinner,Aleksandar Vukic,Aleksandar Vukic,2
Melbourne,Outdoor,Hard,10,25,196.0,5,1,R,179,17,1,23,"7,306,253",459,28,193,0,0,R,185,-1,0,-2,"338,544",Hubert Hurkacz,Mikael Torpegaard,Hubert Hurkacz,1
Melbourne,Outdoor,Hard,22,26,198.0,4,1,R,192,6,0,44,"11,161,554",209,24,185,0,0,R,176,-2,0,-3,"1,233,205",Karen Khachanov,Max Purcell,Karen Khachanov,1
Melbourne,Outdoor,Hard,58,31,180,6,0,R,154,3,1,98,"15,875,367",7,19,185.0,5,1,R,159,28,4,43,"5,856,924",Carlos Alcaraz,David Goffin,David Goffin,2
Melbourne,Outdoor,Hard,7,19,185,5,0,R,159,28,4,43,"5,856,924",89,28,183.0,0,1,L,172,1,0,-23,"2,422,322",Thiago Monteiro,Carlos Alcaraz,Carlos Alcaraz,2
Melbourne,Outdoor,Hard,264,27,178,0,0,R,163,0,0,-2,"554,837",76,28,183.0,0,1,R,181,-5,0,-25,"3,910,991",Jordan Thompson,Mario Vilella Martinez,Mario Vilella Martinez,2
Melbourne,Outdoor,Hard,38,25,196,1,0,R,180,1,1,1,"3,700,929",139,30,185.0,0,1,R,176,-3,0,-24,"2,103,069",Stefano Travaglia,Alexander Bublik,Alexander Bublik,2
Melbourne,Outdoor,Hard,198,29,185,0,0,R,176,-1,0,-25,"1,875,947",30,22,183.0,1,2,R,165,11,0,4,"3,555,649",Miomir Kecmanovic,Salvatore Caruso,Salvatore Caruso,2
Melbourne,Outdoor,Hard,18,24,211,4,0,R,225,6,2,5,"4,103,038",25,26,191.0,0,1,R,187,6,0,11,"1,822,025",Botic van de Zandschulp,Reilly Opelka,Reilly Opelka,2
Melbourne,Outdoor,Hard,200,32,183,0,2,R,161,-3,0,-17,"4,974,184",13,20,188.0,5,1,R,167,19,0,55,"5,287,174",Jannik Sinner,Aljaz Bedene,Aljaz Bedene,2
Melbourne,Outdoor,Hard,10,25,196.0,5,1,R,179,17,1,23,"7,306,253",184,36,180,6,1,R,173,-3,0,18,"9,642,081",Hubert Hurkacz,Pablo Cuevas,Hubert Hurkacz,1
Melbourne,Outdoor,Hard,0,(1,203,7,1,R,208,-4,0,101,"17,728,382",22,26,198.0,4,2,R,192,6,0,44,"11,161,554",Karen Khachanov,Kevin Anderson,Kevin Anderson,2
Melbourne,Outdoor,Hard,89,28,183.0,0,1,L,172,1,0,-23,"2,422,322",76,28,183,0,1,R,181,-5,0,-25,"3,910,991",Thiago Monteiro,Jordan Thompson,Thiago Monteiro,1
Melbourne,Outdoor,Hard,30,22,183,1,0,R,165,11,0,4,"3,555,649",13,20,188.0,5,2,R,167,19,0,55,"5,287,174",Jannik Sinner,Miomir Kecmanovic,Miomir Kecmanovic,2
Melbourne,Outdoor,Hard,10,25,196,5,1,R,179,17,1,23,"7,306,253",139,30,185.0,0,1,R,176,-3,0,-24,"2,103,069",Stefano Travaglia,Hubert Hurkacz,Hubert Hurkacz,2
Melbourne,Outdoor,Hard,22,26,198.0,4,1,R,192,6,0,44,"11,161,554",25,26,191,0,0,R,187,6,0,11,"1,822,025",Karen Khachanov,Botic van de Zandschulp,Karen Khachanov,1
Melbourne,Outdoor,Hard,89,28,183,0,0,L,172,1,0,-23,"2,422,322",139,30,185.0,0,1,R,176,-3,0,-24,"2,103,069",Stefano Travaglia,Thiago Monteiro,Thiago Monteiro,2
Melbourne,Outdoor,Hard,13,20,188.0,5,2,R,167,19,0,55,"5,287,174",22,26,198,4,1,R,192,6,0,44,"11,161,554",Jannik Sinner,Karen Khachanov,Jannik Sinner,1
Melbourne,Outdoor,Hard,139,30,185,0,0,R,176,-3,0,-24,"2,103,069",13,20,188.0,5,1,R,167,19,0,55,"5,287,174",Jannik Sinner,Stefano Travaglia,Stefano Travaglia,2
Melbourne,Outdoor,Hard,269,27,178,0,0,L,163,0,0,-3,"496,284",68,28,198.0,2,1,L,207,-4,0,-25,"5,303,147",Jiri Vesely,Frederico Ferreira Silva,Frederico Ferreira Silva,2
Melbourne,Outdoor,Hard,274,33,175.0,1,1,R,159,0,0,-35,"2,960,946",82,25,191,0,0,R,187,-2,0,-20,"1,505,501",Yuichi Sugita,Quentin Halys,Yuichi Sugita,1
Melbourne,Outdoor,Hard,303,26,180,0,0,R,182,0,0,-2,"152,115",391,34,180.0,0,1,R,154,0,0,-13,"1,035,502",Pedro Sousa,Li Tu,Li Tu,2
Melbourne,Outdoor,Hard,137,26,185,0,0,R,171,4,0,-27,"1,360,519",170,37,183.0,14,1,R,154,-2,0,109,"15,903,566",Gilles Simon,Elias Ymer,Elias Ymer,2
Melbourne,Outdoor,Hard,725,36,193,3,0,R,189,0,0,21,"9,265,938",49,23,188.0,0,1,R,174,4,0,3,"1,669,161",Emil Ruusuvuori,Viktor Troicki,Viktor Troicki,2
Melbourne,Outdoor,Hard,83,22,196.0,1,1,R,172,-7,0,-20,"2,322,210",174,24,196,0,1,R,198,0,0,-2,"296,529",Alexei Popyrin,Borna Gojo,Alexei Popyrin,1
Melbourne,Outdoor,Hard,28,24,188,1,1,R,190,-1,0,-18,"5,737,564",127,23,175.0,0,2,L,156,0,0,-14,"2,192,336",Corentin Moutet,Frances Tiafoe,Frances Tiafoe,2
Melbourne,Outdoor,Hard,138,28,180,1,0,R,154,-1,0,-15,"2,101,811",164,34,183.0,1,1,R,159,-5,0,-56,"6,659,180",Mikhail Kukushkin,Juan Ignacio Londero,Juan Ignacio Londero,2
Melbourne,Outdoor,Hard,561,28,183.0,0,1,R,179,0,0,-1,"333,712",118,29,191,1,0,R,185,-2,0,-38,"2,741,149",Andrew Harris,Taro Daniel,Andrew Harris,1
Melbourne,Outdoor,Hard,65,28,180.0,0,1,R,170,-8,0,-9,"2,208,318",177,24,188,0,0,R,198,-1,0,-14,"1,309,056",Marcos Giron,Michael Mmoh,Marcos Giron,1
Melbourne,Outdoor,Hard,48,25,193,0,0,R,176,-7,0,0,"3,114,801",144,29,196.0,0,3,R,190,-4,0,4,"1,898,609",Egor Gerasimov,Lloyd Harris,Lloyd Harris,2
Melbourne,Outdoor,Hard,142,21,183,0,0,R,163,-1,0,-1,"509,496",74,30,183.0,0,1,R,181,-7,0,-33,"2,905,237",James Duckworth,Tomas Machac,Tomas Machac,2
Melbourne,Outdoor,Hard,67,30,180.0,0,1,R,161,0,0,-5,"1,696,575",113,32,175,1,0,R,152,0,0,-32,"4,346,183",Federico Coria,Radu Albot,Federico Coria,1
Melbourne,Outdoor,Hard,273,25,188,0,0,R,172,0,0,-9,"1,236,373",1139,26,185.0,0,1,R,171,0,0,0,"160,912",Harry Bourchier,Marc Polmans,Marc Polmans,2
Melbourne,Outdoor,Hard,79,26,193,1,0,R,185,6,1,-12,"2,369,945",309,29,183.0,0,1,L,185,-3,0,-13,"1,392,059",Alex Bolt,Thanasi Kokkinakis,Thanasi Kokkinakis,2
Melbourne,Outdoor,Hard,514,24,178,0,0,R,152,0,0,-11,"579,519",106,32,175.0,0,2,R,170,0,0,-20,"4,536,153",Ricardas Berankis,Sumit Nagal,Sumit Nagal,2
Melbourne,Outdoor,Hard,166,29,185,3,1,R,171,-4,0,-46,"4,435,378",59,30,188.0,1,3,R,181,-1,0,3,"5,204,690",Marton Fucsovics,Marco Cecchinato,Marco Cecchinato,2
Melbourne,Outdoor,Hard,32,25,185.0,1,1,R,180,4,0,4,"2,846,828",12,26,188,4,3,L,181,12,2,30,"6,355,415",Tommy Paul,Cameron Norrie,Tommy Paul,1
Melbourne,Outdoor,Hard,69,36,183,15,1,R,174,2,0,218,"19,390,899",55,27,178.0,0,1,R,160,-2,0,-17,"3,191,957",Mackenzie McDonald,Richard Gasquet,Richard Gasquet,2
Melbourne,Outdoor,Hard,161,25,183,0,0,R,165,0,0,-4,"551,817",40,27,193.0,6,1,R,187,10,0,75,"9,905,710",Nick Kyrgios,Alexandre Muller,Alexandre Muller,2
Melbourne,Outdoor,Hard,39,34,188.0,4,1,L,168,0,1,-28,"9,369,535",0,(1,180,0,0,R,170,0,0,-2,"196,346",Albert Ramos-Vinolas,Blake Mott,Albert Ramos-Vinolas,1
Melbourne,Outdoor,Hard,17,33,198,20,4,R,196,8,0,251,"30,588,972",474,35,188.0,1,3,R,165,0,0,-6,"10,535,763",Jeremy Chardy,Marin Cilic,Marin Cilic,2
Melbourne,Outdoor,Hard,88,23,183,0,0,R,165,0,0,-7,"1,806,358",86,34,180.0,1,1,L,174,0,0,-45,"9,064,291",Adrian Mannarino,Mikael Ymer,Mikael Ymer,2
Melbourne,Outdoor,Hard,54,27,191,2,0,R,168,-2,0,-3,"3,837,473",99,29,178.0,0,1,R,163,0,0,-5,"801,037",Jason Kubler,Lorenzo Sonego,Lorenzo Sonego,2
Melbourne,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,33,32,175.0,1,0,R,165,-2,0,-9,"5,368,587",Daniel Evans, Bye, Bye,2
Melbourne,Outdoor,Hard,112,24,188.0,3,0,L,160,-10,0,-5,"3,042,098",0,(),,0,0,U,kg,-200,0,-13727,0,Ugo Humbert, Bye,Ugo Humbert,1
Melbourne,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,14,24,196.0,3,0,R,190,15,2,23,"7,813,151",Taylor Fritz, Bye, Bye,2
Melbourne,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,6,23,183.0,8,0,R,170,19,2,68,"7,608,685",Casper Ruud, Bye, Bye,2
Melbourne,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,201,25,188.0,2,0,R,187,-4,0,21,"8,748,925",Borna Coric, Bye, Bye,2
Melbourne,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,9,21,193.0,1,0,R,194,15,1,39,"7,368,507",Felix Auger-Aliassime, Bye, Bye,2
Melbourne,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,21,31,191.0,8,0,R,179,6,0,122,"21,437,120",Grigor Dimitrov, Bye, Bye,2
Melbourne,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,267,37,183.0,16,0,R,179,-1,0,223,"34,991,549",Stan Wawrinka, Bye, Bye,2
Melbourne,Outdoor,Hard,474,35,188.0,1,4,R,165,0,0,-6,"10,535,763",170,37,183,14,4,R,154,-2,0,109,"15,903,566",Jeremy Chardy,Gilles Simon,Jeremy Chardy,1
Melbourne,Outdoor,Hard,55,27,178,0,1,R,160,-2,0,-17,"3,191,957",309,29,183.0,0,1,L,185,-3,0,-13,"1,392,059",Alex Bolt,Mackenzie McDonald,Mackenzie McDonald,2
Melbourne,Outdoor,Hard,106,32,175.0,0,1,R,170,0,0,-20,"4,536,153",99,29,178,0,0,R,163,0,0,-5,"801,037",Ricardas Berankis,Jason Kubler,Ricardas Berankis,1
Melbourne,Outdoor,Hard,144,29,196.0,0,2,R,190,-4,0,4,"1,898,609",59,30,188,1,0,R,181,-1,0,3,"5,204,690",Egor Gerasimov,Marton Fucsovics,Egor Gerasimov,1
Melbourne,Outdoor,Hard,32,25,185,1,0,R,180,4,0,4,"2,846,828",83,22,196.0,1,1,R,172,-7,0,-20,"2,322,210",Alexei Popyrin,Tommy Paul,Tommy Paul,2
Melbourne,Outdoor,Hard,1139,26,185,0,0,R,171,0,0,0,"160,912",40,27,193.0,6,1,R,187,10,0,75,"9,905,710",Nick Kyrgios,Harry Bourchier,Harry Bourchier,2
Melbourne,Outdoor,Hard,127,23,175.0,0,1,L,156,0,0,-14,"2,192,336",39,34,188,4,2,L,168,0,1,-28,"9,369,535",Corentin Moutet,Albert Ramos-Vinolas,Corentin Moutet,1
Melbourne,Outdoor,Hard,86,34,180,1,0,L,174,0,0,-45,"9,064,291",65,28,180.0,0,1,R,170,-8,0,-9,"2,208,318",Marcos Giron,Adrian Mannarino,Adrian Mannarino,2
Melbourne,Outdoor,Hard,33,32,175.0,1,1,R,165,-2,0,-9,"5,368,587",391,34,180,0,0,R,154,0,0,-13,"1,035,502",Daniel Evans,Pedro Sousa,Daniel Evans,1
Melbourne,Outdoor,Hard,74,30,183.0,0,1,R,181,-7,0,-33,"2,905,237",112,24,188,3,0,L,160,-10,0,-5,"3,042,098",James Duckworth,Ugo Humbert,James Duckworth,1
Melbourne,Outdoor,Hard,67,30,180,0,0,R,161,0,0,-5,"1,696,575",14,24,196.0,3,1,R,190,15,2,23,"7,813,151",Taylor Fritz,Federico Coria,Federico Coria,2
Melbourne,Outdoor,Hard,6,23,183,8,0,R,170,19,2,68,"7,608,685",68,28,198.0,2,1,L,207,-4,0,-25,"5,303,147",Jiri Vesely,Casper Ruud,Casper Ruud,2
Melbourne,Outdoor,Hard,49,23,188,0,0,R,174,4,0,3,"1,669,161",201,25,188.0,2,1,R,187,-4,0,21,"8,748,925",Borna Coric,Emil Ruusuvuori,Emil Ruusuvuori,2
Melbourne,Outdoor,Hard,9,21,193.0,1,1,R,194,15,1,39,"7,368,507",274,33,175,1,0,R,159,0,0,-35,"2,960,946",Felix Auger-Aliassime,Yuichi Sugita,Felix Auger-Aliassime,1
Melbourne,Outdoor,Hard,21,31,191.0,8,1,R,179,6,0,122,"21,437,120",561,28,183,0,0,R,179,0,0,-1,"333,712",Grigor Dimitrov,Andrew Harris,Grigor Dimitrov,1
Melbourne,Outdoor,Hard,267,37,183.0,16,3,R,179,-1,0,223,"34,991,549",164,34,183,1,2,R,159,-5,0,-56,"6,659,180",Stan Wawrinka,Mikhail Kukushkin,Stan Wawrinka,1
Melbourne,Outdoor,Hard,68,28,198.0,2,2,L,207,-4,0,-25,"5,303,147",106,32,175,0,1,R,170,0,0,-20,"4,536,153",Jiri Vesely,Ricardas Berankis,Jiri Vesely,1
Melbourne,Outdoor,Hard,74,30,183,0,0,R,181,-7,0,-33,"2,905,237",127,23,175.0,0,1,L,156,0,0,-14,"2,192,336",Corentin Moutet,James Duckworth,James Duckworth,2
Melbourne,Outdoor,Hard,33,32,175.0,1,2,R,165,-2,0,-9,"5,368,587",65,28,180,0,0,R,170,-8,0,-9,"2,208,318",Daniel Evans,Marcos Giron,Daniel Evans,1
Melbourne,Outdoor,Hard,14,24,196,3,1,R,190,15,2,23,"7,813,151",474,35,188.0,1,1,R,165,0,0,-6,"10,535,763",Jeremy Chardy,Taylor Fritz,Taylor Fritz,2
Melbourne,Outdoor,Hard,40,27,193,6,2,R,187,10,0,75,"9,905,710",201,25,188.0,2,3,R,187,-4,0,21,"8,748,925",Borna Coric,Nick Kyrgios,Nick Kyrgios,2
Melbourne,Outdoor,Hard,9,21,193.0,1,4,R,194,15,1,39,"7,368,507",144,29,196,0,0,R,190,-4,0,4,"1,898,609",Felix Auger-Aliassime,Egor Gerasimov,Felix Auger-Aliassime,1
Melbourne,Outdoor,Hard,21,31,191.0,8,1,R,179,6,0,122,"21,437,120",83,22,196,1,1,R,172,-7,0,-20,"2,322,210",Grigor Dimitrov,Alexei Popyrin,Grigor Dimitrov,1
Melbourne,Outdoor,Hard,309,29,183,0,0,L,185,-3,0,-13,"1,392,059",267,37,183.0,16,1,R,179,-1,0,223,"34,991,549",Stan Wawrinka,Alex Bolt,Alex Bolt,2
Melbourne,Outdoor,Hard,33,32,175.0,1,1,R,165,-2,0,-9,"5,368,587",201,25,188,2,0,R,187,-4,0,21,"8,748,925",Daniel Evans,Borna Coric,Daniel Evans,1
Melbourne,Outdoor,Hard,9,21,193.0,1,1,R,194,15,1,39,"7,368,507",68,28,198,2,0,L,207,-4,0,-25,"5,303,147",Felix Auger-Aliassime,Jiri Vesely,Felix Auger-Aliassime,1
Melbourne,Outdoor,Hard,127,23,175.0,0,2,L,156,0,0,-14,"2,192,336",21,31,191,8,0,R,179,6,0,122,"21,437,120",Corentin Moutet,Grigor Dimitrov,Corentin Moutet,1
Melbourne,Outdoor,Hard,474,35,188.0,1,0,R,165,0,0,-6,"10,535,763",267,37,183,16,7,R,179,-1,0,223,"34,991,549",Jeremy Chardy,Stan Wawrinka,Jeremy Chardy,1
Melbourne,Outdoor,Hard,33,32,175.0,1,3,R,165,-2,0,-9,"5,368,587",474,35,188,1,1,R,165,0,0,-6,"10,535,763",Daniel Evans,Jeremy Chardy,Daniel Evans,1
Melbourne,Outdoor,Hard,9,21,193.0,1,3,R,194,15,1,39,"7,368,507",127,23,175,0,0,L,156,0,0,-14,"2,192,336",Felix Auger-Aliassime,Corentin Moutet,Felix Auger-Aliassime,1
Melbourne,Outdoor,Hard,9,21,193,1,1,R,194,15,1,39,"7,368,507",33,32,175.0,1,1,R,165,-2,0,-9,"5,368,587",Daniel Evans,Felix Auger-Aliassime,Felix Auger-Aliassime,2
Melbourne,Outdoor,Hard,137,26,185.0,0,0,R,171,4,0,-27,"1,360,519",0,(1,180,0,0,R,170,0,0,-2,"196,346",Elias Ymer,Blake Mott,Elias Ymer,1
Melbourne,Outdoor,Hard,190,24,188.0,0,0,R,179,1,0,1,"206,048",156,23,183,0,0,R,184,-2,0,-8,"676,345",Tung-Lin Wu,Jay Clarke,Tung-Lin Wu,1
Melbourne,Outdoor,Hard,185,32,185,0,0,L,180,-1,0,-9,"1,267,215",264,27,178.0,0,0,R,163,0,0,-2,"554,837",Mario Vilella Martinez,Alessandro Giannessi,Alessandro Giannessi,2
Melbourne,Outdoor,Hard,459,28,193.0,0,0,R,185,-1,0,-2,"338,544",140,30,198,0,0,L,185,0,0,-1,"537,367",Mikael Torpegaard,Mats Moraing,Mikael Torpegaard,1
Melbourne,Outdoor,Hard,384,21,170.0,0,0,R,138,0,0,0,"130,451",324,31,191,0,0,R,195,-2,0,-25,"2,658,875",Dane Sweeny,Marius Copil,Dane Sweeny,1
Melbourne,Outdoor,Hard,461,21,183.0,0,0,R,180,0,0,-1,"106,908",506,30,183,0,0,R,172,0,0,-14,"1,314,122",Tristan Schoolkate,Guido Andreozzi,Tristan Schoolkate,1
Melbourne,Outdoor,Hard,221,27,183,0,0,R,172,0,0,-4,"535,965",62,26,196.0,0,0,R,193,1,0,1,"1,287,822",Arthur Rinderknech,Daniel Masur,Daniel Masur,2
Melbourne,Outdoor,Hard,66,21,173,0,0,L,149,-3,0,-4,"1,332,937",209,24,185.0,0,0,R,176,-2,0,-3,"1,233,205",Max Purcell,Hugo Gaston,Hugo Gaston,2
Melbourne,Outdoor,Hard,527,21,185,0,0,R,165,0,0,-6,"428,443",386,34,183.0,0,0,R,176,0,0,-26,"1,729,767",Peter Polansky,Rudolf Molleker,Rudolf Molleker,2
Melbourne,Outdoor,Hard,216,24,185.0,0,0,R,179,-2,0,-2,"312,120",609,34,191,1,0,L,195,0,0,-66,"5,737,833",Gian Marco Moroni,Mischa Zverev,Gian Marco Moroni,1
Melbourne,Outdoor,Hard,475,25,185.0,0,0,R,185,0,0,-3,"323,672",202,30,185,0,0,L,176,0,0,-1,"497,255",Joao Menezes,Andrea Collarini,Joao Menezes,1
Melbourne,Outdoor,Hard,212,32,178,0,0,R,176,-1,0,-5,"1,387,412",172,27,188.0,0,0,L,169,-1,0,-28,"1,806,782",Maximilian Marterer,Marco Trungelliti,Marco Trungelliti,2
Melbourne,Outdoor,Hard,1037,32,185.0,0,0,R,155,0,0,-8,"760,330",421,34,180,0,0,R,165,0,0,-30,"1,766,191",Yannick Maden,Tatsuma Ito,Yannick Maden,1
Melbourne,Outdoor,Hard,142,21,183.0,0,0,R,163,-1,0,-1,"509,496",319,28,,0,0,R,154,0,0,2,"490,519",Tomas Machac,Joao Domingues,Tomas Machac,1
Melbourne,Outdoor,Hard,541,35,185.0,0,0,R,169,0,0,-7,"748,791",560,27,188,0,0,R,179,0,0,-6,"433,905",Zhe Li,Thai-Son Kwiatkowski,Zhe Li,1
Melbourne,Outdoor,Hard,132,28,183,0,0,L,172,-4,0,-11,"1,207,824",149,30,180.0,0,0,R,170,0,0,-5,"654,780",Constant Lestienne,Liam Broady,Liam Broady,2
Melbourne,Outdoor,Hard,317,29,188.0,0,0,R,180,0,0,-2,"212,897",186,30,178,0,0,R,160,-1,0,-10,"1,160,601",Julian Lenz,Renzo Olivo,Julian Lenz,1
Melbourne,Outdoor,Hard,444,34,188,0,0,R,176,-1,0,-49,"3,962,524",99,29,178.0,0,0,R,163,0,0,-5,"801,037",Jason Kubler,Matthew Ebden,Matthew Ebden,2
Melbourne,Outdoor,Hard,148,28,188.0,0,0,R,180,-2,0,-10,"1,047,954",206,27,183,0,0,R,172,0,0,-2,"673,616",Mitchell Krueger,Enzo Couacaud,Mitchell Krueger,1
Melbourne,Outdoor,Hard,239,27,191.0,0,0,R,190,0,0,-1,"352,179",160,29,183,0,0,R,176,0,0,0,"348,499",Evgeny Karlovskiy,Facundo Mena,Evgeny Karlovskiy,1
Melbourne,Outdoor,Hard,296,25,196.0,0,0,R,187,0,0,-5,"679,999",280,36,193,2,0,R,182,0,0,-35,"4,596,701",Maxime Janvier,Lukas Rosol,Maxime Janvier,1
Melbourne,Outdoor,Hard,159,26,201,0,0,R,180,-1,0,-13,"939,668",229,21,178.0,0,0,R,151,-1,0,-1,"160,954",Rinky Hijikata,Christopher Eubanks,Christopher Eubanks,2
Melbourne,Outdoor,Hard,561,28,183.0,0,0,R,179,0,0,-1,"333,712",338,34,183,0,0,L,165,0,0,-31,"2,231,442",Andrew Harris,Ruben Bemelmans,Andrew Harris,1
Melbourne,Outdoor,Hard,82,25,191.0,0,0,R,187,-2,0,-20,"1,505,501",47,26,183,0,0,R,180,2,0,-4,"1,404,275",Quentin Halys,Benjamin Bonzi,Quentin Halys,1
Melbourne,Outdoor,Hard,1139,26,185,0,0,R,171,0,0,0,"160,912",53,26,188.0,0,0,R,187,-2,0,-10,"1,253,580",Tallon Griekspoor,Harry Bourchier,Harry Bourchier,2
Melbourne,Outdoor,Hard,222,26,191,0,0,R,179,-1,0,-3,"822,470",174,24,196.0,0,0,R,198,0,0,-2,"296,529",Borna Gojo,Sebastian Ofner,Sebastian Ofner,2
Melbourne,Outdoor,Hard,301,34,188,0,0,R,192,0,0,-50,"3,586,641",269,27,178.0,0,0,L,163,0,0,-3,"496,284",Frederico Ferreira Silva,Lukas Lacko,Lukas Lacko,2
Melbourne,Outdoor,Hard,292,29,178,0,0,R,152,0,0,-2,"533,435",339,31,175.0,0,0,R,160,-3,0,-10,"935,391",Steven Diez,Alexey Vatutin,Alexey Vatutin,2
Melbourne,Outdoor,Hard,277,34,185,0,0,R,191,1,0,-27,"2,310,318",284,28,180.0,0,0,R,150,0,0,-12,"861,096",Kimmer Coppejans,Illya Marchenko,Illya Marchenko,2
Melbourne,Outdoor,Hard,248,31,168,0,0,R,143,0,0,-7,"910,589",1058,37,196.0,0,0,R,172,0,0,-37,"3,052,461",Dustin Brown,Hiroki Moriya,Hiroki Moriya,2
Melbourne,Outdoor,Hard,312,28,188.0,0,0,R,183,0,0,-3,"783,875",130,25,185,0,0,R,180,-1,0,-14,"1,371,600",Mathias Bourgue,Ernesto Escobedo,Mathias Bourgue,1
Melbourne,Outdoor,Hard,218,31,183,0,0,R,154,-1,0,-22,"3,040,148",329,24,188.0,0,0,R,172,0,0,-1,"305,493",Ulises Blanch,Andrey Kuznetsov,Andrey Kuznetsov,2
Melbourne,Outdoor,Hard,344,31,193.0,0,0,L,187,-1,0,-8,"1,101,471",349,33,191,6,0,R,187,2,0,8,"7,649,959",Blaz Rola,Ernests Gulbis,Blaz Rola,1
Melbourne,Outdoor,Hard,0,30,183,0,1,R,161,0,0,-4,"450,036",569,31,180.0,0,0,R,182,2,0,-12,"845,915",Mohamed Safwat,Arthur De Greef,Arthur De Greef,2
Melbourne,Outdoor,Hard,1186,32,191,6,0,L,187,0,0,-4,"5,524,410",197,24,185.0,0,0,R,173,-1,0,-1,"375,047",Felipe Meligeni Rodrigues Alves,Martin Klizan,Martin Klizan,2
Melbourne,Outdoor,Hard,381,35,185,2,2,R,189,0,0,-36,"6,319,345",275,30,180.0,0,0,R,182,0,0,-5,"774,324",Lorenzo Giustino,Denis Istomin,Denis Istomin,2
Melbourne,Outdoor,Hard,90,25,183,0,0,R,174,-2,0,-9,"995,799",385,36,193.0,4,0,R,176,0,0,-38,"5,606,768",Sergiy Stakhovsky,Bernabe Zapata Miralles,Bernabe Zapata Miralles,2
Melbourne,Outdoor,Hard,105,26,196.0,0,0,L,189,-1,0,-3,"447,847",380,25,180,0,0,R,172,0,0,-5,"445,614",Marc-Andrea Huesler,Akira Santillan,Marc-Andrea Huesler,1
Melbourne,Outdoor,Hard,238,26,185.0,0,0,R,179,-1,0,-18,"579,006",92,32,188,1,0,R,183,-7,0,-20,"3,524,800",Cem Ilkel,Peter Gojowczyk,Cem Ilkel,1
Melbourne,Outdoor,Hard,497,40,183,1,0,R,172,0,0,-75,"5,208,086",912,33,188.0,0,0,L,185,0,0,-17,"1,548,924",John-Patrick Smith,Paolo Lorenzi,Paolo Lorenzi,2
Melbourne,Outdoor,Hard,177,24,188.0,0,0,R,198,-1,0,-14,"1,309,056",834,30,203,0,0,R,190,0,0,-1,"408,482",Michael Mmoh,Danilo Petrovic,Michael Mmoh,1
Melbourne,Outdoor,Hard,150,23,191,0,0,L,184,-2,0,-8,"589,690",725,36,193.0,3,0,R,189,0,0,21,"9,265,938",Viktor Troicki,Jurij Rodionov,Jurij Rodionov,2
Melbourne,Outdoor,Hard,98,24,183.0,0,0,R,172,-2,0,-6,"879,805",405,32,193,0,0,R,187,0,0,-1,"478,656",Carlos Taberner,Roberto Marcora,Carlos Taberner,1
Melbourne,Outdoor,Hard,7,19,185.0,5,0,R,159,28,4,43,"5,856,924",191,29,191,0,0,R,170,0,0,-7,"518,898",Carlos Alcaraz,Filip Horansky,Carlos Alcaraz,1
Melbourne,Outdoor,Hard,36,28,193,0,0,R,174,2,0,-1,"1,609,895",147,24,185.0,0,0,R,165,2,0,-1,"747,173",Roman Safiullin,Oscar Otte,Oscar Otte,2
Melbourne,Outdoor,Hard,617,39,185,5,0,R,176,0,0,-57,"8,451,851",41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",Francisco Cerundolo,Guillermo Garcia-Lopez,Guillermo Garcia-Lopez,2
