tourney_date,tourney_name,surface,tourney_level,round,first_player_height,first_player_age,first_player_rank,first_player_ace,first_player_double_fault,second_player_height,second_player_age,second_player_rank,second_player_ace,second_player_double_fault,first_player,second_player,winner_player,player1_AceAverage_AllTime,player2_AceAverage_AllTime,player1_AceAverage_surface,player2_AceAverage_surface,player1_win_avr_surface_alltime,player2_win_avr_surface_alltime,year,player1_win_avr_surface_and_year,player2_win_avr_surface_and_year
20130107,Sydney,Hard,A,SF,203.0,26.6,36.0,18.0,3.0,185.0,31.0,35.0,8.0,4.0,Kevin Anderson,Julien Benneteau,1,7.7,6.7,7.7,6.7,1.0,0.667,2013,1.0,1.0
20130107,Sydney,Hard,A,SF,193.0,20.2,64.0,8.0,0.0,190.0,28.8,23.0,12.0,2.0,Bernard Tomic,Andreas Seppi,1,9.0,2.0,9.0,2.0,1.0,1.0,2013,1.0,1.0
20130107,Sydney,Hard,A,F,193.0,20.2,64.0,7.0,0.0,203.0,26.6,36.0,13.0,2.0,Bernard Tomic,Kevin Anderson,1,9.0,10.2,9.0,10.2,1.0,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R128,188.0,25.6,1.0,9.0,2.0,185.0,31.0,60.0,5.0,4.0,Novak Djokovic,Paul Henri Mathieu,1,,,,,,,2013,,
20130114,Australian Open,Hard,G,R128,183.0,20.6,62.0,10.0,2.0,188.0,25.1,64.0,3.0,3.0,Ryan Harrison,Santiago Giraldo,1,3.2,4.0,3.2,4.0,0.5,0.333,2013,0.667,0.5
20130114,Australian Open,Hard,G,R128,183.0,27.8,198.0,3.0,2.0,188.0,31.3,42.0,26.0,3.0,Arnau Brugues Davi,Feliciano Lopez,2,,9.7,,9.7,,0.333,2013,,0.5
20130114,Australian Open,Hard,G,R128,193.0,26.9,37.0,16.0,4.0,185.0,34.1,34.0,3.0,9.0,Viktor Troicki,Radek Stepanek,2,8.0,3.0,8.0,3.0,0.5,1.0,2013,,1.0
20130114,Australian Open,Hard,G,R128,198.0,25.2,22.0,27.0,2.0,178.0,30.9,174.0,5.0,6.0,Sam Querrey,Daniel Munoz de la Nava,1,14.0,,14.0,,0.667,,2013,0.667,
20130114,Australian Open,Hard,G,R128,190.0,27.7,57.0,13.0,4.0,178.0,29.7,133.0,3.0,3.0,Brian Baker,Alex Bogomolov Jr,1,4.3,,4.3,,0.333,,2013,0.5,
20130114,Australian Open,Hard,G,R128,180.0,26.6,90.0,2.0,0.0,173.0,29.2,95.0,1.0,6.0,Tobias Kamke,Flavio Cipolla,1,1.5,2.0,1.5,2.0,0.5,0.0,2013,,
20130114,Australian Open,Hard,G,R128,183.0,27.8,17.0,3.0,1.0,183.0,22.2,164.0,0.0,2.0,Stan Wawrinka,Cedrik Marcel Stebe,1,6.0,3.5,6.0,3.5,0.5,0.5,2013,,
20130114,Australian Open,Hard,G,R128,185.0,28.7,12.0,1.0,3.0,185.0,21.8,79.0,5.0,7.0,Juan Monaco,Andrey Kuznetsov,2,,3.0,,3.0,,0.0,2013,,
20130114,Australian Open,Hard,G,R128,203.0,26.6,31.0,9.0,2.0,183.0,31.0,59.0,5.0,3.0,Kevin Anderson,Paolo Lorenzi,1,10.8,2.2,10.8,2.2,0.8,0.5,2013,0.8,0.0
20130114,Australian Open,Hard,G,R128,185.0,32.4,55.0,6.0,0.0,180.0,26.9,45.0,1.0,5.0,Xavier Malisse,Pablo Andujar,1,11.3,1.0,11.3,1.0,0.667,0.0,2013,0.667,0.0
20130114,Australian Open,Hard,G,R128,180.0,22.1,49.0,6.0,12.0,188.0,29.1,24.0,5.0,9.0,David Goffin,Fernando Verdasco,2,3.7,7.0,3.7,7.0,0.333,0.0,2013,0.0,0.0
20130114,Australian Open,Hard,G,R128,183.0,25.0,105.0,1.0,4.0,183.0,31.6,29.0,10.0,2.0,Mikhail Kukushkin,Jurgen Melzer,2,,5.2,,5.2,,0.5,2013,,0.0
20130114,Australian Open,Hard,G,R128,178.0,25.6,47.0,6.0,5.0,183.0,24.7,56.0,1.0,7.0,Fabio Fognini,Roberto Bautista Agut,2,3.3,2.2,3.3,2.2,0.333,0.667,2013,0.5,0.0
20130114,Australian Open,Hard,G,R128,188.0,22.6,92.0,5.0,4.0,188.0,26.7,296.0,2.0,4.0,Guillaume Rufin,Julian Reister,1,5.0,,5.0,,0.0,,2013,,
20130114,Australian Open,Hard,G,R128,196.0,27.3,6.0,5.0,2.0,173.0,34.7,94.0,1.0,2.0,Tomas Berdych,Michael Russell,1,7.5,,7.5,,0.5,,2013,,
20130114,Australian Open,Hard,G,R128,168.0,31.9,126.0,0.0,1.0,175.0,30.7,5.0,2.0,0.0,Olivier Rochus,David Ferrer,2,1.0,2.2,1.0,2.2,0.5,0.875,2013,0.5,1.0
20130114,Australian Open,Hard,G,R128,208.0,33.8,103.0,16.0,4.0,175.0,25.0,125.0,4.0,2.0,Ivo Karlovic,Tim Smyczek,2,,,,,,,2013,,
20130114,Australian Open,Hard,G,R128,180.0,24.6,84.0,3.0,9.0,183.0,23.5,184.0,17.0,10.0,Tatsuma Ito,John Millman,1,,4.0,,4.0,,0.333,2013,,0.5
20130114,Australian Open,Hard,G,R128,183.0,27.5,35.0,21.0,3.0,188.0,24.9,51.0,5.0,9.0,Marcos Baghdatis,Albert Ramos,1,7.5,4.5,7.5,4.5,0.75,0.0,2013,,0.0
20130114,Australian Open,Hard,G,R128,188.0,25.1,108.0,13.0,7.0,183.0,30.5,25.0,5.0,4.0,Matthew Ebden,Mikhail Youzhny,2,3.5,4.0,3.5,4.0,0.0,0.5,2013,0.0,
20130114,Australian Open,Hard,G,R128,178.0,27.9,99.0,3.0,5.0,185.0,22.6,82.0,12.0,3.0,Adrian Ungur,Evgeny Donskoy,2,,5.0,,5.0,,0.0,2013,,
20130114,Australian Open,Hard,G,R128,185.0,25.7,156.0,4.0,6.0,183.0,29.9,68.0,10.0,9.0,Maxime Authom,Carlos Berlocq,2,,,,,,,2013,,
20130114,Australian Open,Hard,G,R128,198.0,31.4,63.0,6.0,3.0,178.0,23.0,18.0,6.0,5.0,Victor Hanescu,Kei Nishikori,2,1.0,2.2,1.0,2.2,0.0,0.75,2013,,
20130114,Australian Open,Hard,G,R128,183.0,27.4,11.0,35.0,6.0,188.0,23.0,175.0,21.0,8.0,Nicolas Almagro,Steve Johnson,1,,,,,,,2013,,
20130114,Australian Open,Hard,G,R128,190.0,30.6,76.0,4.0,4.0,185.0,27.4,71.0,15.0,6.0,Lukasz Kubot,Daniel Gimeno Traver,2,6.5,13.0,6.5,13.0,0.5,0.0,2013,,
20130114,Australian Open,Hard,G,R128,175.0,33.2,78.0,2.0,2.0,180.0,27.9,551.0,4.0,1.0,Bjorn Phau,Somdev Devvarman,2,2.0,4.5,2.0,4.5,0.0,0.5,2013,0.0,
20130114,Australian Open,Hard,G,R128,203.0,22.1,26.0,12.0,4.0,183.0,27.2,80.0,3.0,3.0,Jerzy Janowicz,Simone Bolelli,1,11.0,4.3,11.0,4.3,0.0,0.667,2013,0.0,
20130114,Australian Open,Hard,G,R128,185.0,31.0,38.0,6.0,2.0,188.0,21.6,41.0,5.0,1.0,Julien Benneteau,Grigor Dimitrov,1,7.0,9.3,7.0,9.3,0.5,0.667,2013,0.667,0.0
20130114,Australian Open,Hard,G,R128,183.0,25.0,114.0,14.0,5.0,188.0,29.1,101.0,15.0,10.0,Ruben Bemelmans,Edouard Roger Vasselin,2,6.0,2.0,6.0,2.0,0.0,0.5,2013,,
20130114,Australian Open,Hard,G,R128,193.0,29.6,69.0,10.0,7.0,185.0,25.1,44.0,12.0,4.0,Gilles Muller,Lukas Lacko,2,,4.8,,4.8,,0.667,2013,,0.667
20130114,Australian Open,Hard,G,R128,180.0,28.5,9.0,14.0,1.0,180.0,31.8,81.0,5.0,3.0,Janko Tipsarevic,Lleyton Hewitt,1,7.0,3.0,7.0,3.0,1.0,0.0,2013,,
20130114,Australian Open,Hard,G,R128,183.0,24.5,170.0,5.0,5.0,198.0,24.3,7.0,7.0,0.0,Adrian Mannarino,Juan Martin del Potro,2,,,,,,,2013,,
20130114,Australian Open,Hard,G,R128,181.0,23.4,77.0,11.0,6.0,178.0,31.5,66.0,16.0,7.0,Aljaz Bedene,Benjamin Becker,2,7.0,8.5,7.0,8.5,0.6,0.0,2013,0.0,0.0
20130114,Australian Open,Hard,G,R128,185.0,27.2,233.0,12.0,4.0,188.0,25.9,36.0,21.0,8.0,Adrian Menendez Maceiras,Jeremy Chardy,2,,6.5,,6.5,,0.0,2013,,0.0
20130114,Australian Open,Hard,G,R128,190.0,26.7,32.0,5.0,3.0,183.0,26.2,58.0,7.0,4.0,Marcel Granollers,Grega Zemlja,1,4.3,8.7,4.3,8.7,0.667,0.333,2013,0.667,0.0
20130114,Australian Open,Hard,G,R128,188.0,27.7,67.0,6.0,2.0,190.0,28.8,23.0,12.0,1.0,Horacio Zeballos,Andreas Seppi,2,,5.3,,5.3,,0.667,2013,,0.667
20130114,Australian Open,Hard,G,R128,190.0,25.4,65.0,7.0,0.0,188.0,26.3,50.0,3.0,1.0,Igor Sijsling,Denis Istomin,2,9.3,6.2,9.3,6.2,0.333,0.667,2013,0.5,0.667
20130114,Australian Open,Hard,G,R128,193.0,28.8,130.0,11.0,1.0,188.0,29.6,85.0,12.0,4.0,Rajeev Ram,Guillermo Garcia Lopez,1,2.0,5.0,2.0,5.0,0.0,0.0,2013,,0.0
20130114,Australian Open,Hard,G,R128,198.0,24.2,14.0,9.0,3.0,194.0,27.4,48.0,2.0,8.0,Marin Cilic,Marinko Matosevic,1,11.5,6.0,11.5,6.0,0.5,0.0,2013,,0.0
20130114,Australian Open,Hard,G,R128,183.0,31.3,87.0,1.0,1.0,183.0,28.0,16.0,8.0,5.0,Filippo Volandri,Gilles Simon,2,,4.0,,4.0,,0.5,2013,,
20130114,Australian Open,Hard,G,R128,175.0,25.2,88.0,5.0,7.0,180.0,30.7,107.0,14.0,3.0,Jesse Levine,Tommy Robredo,1,3.8,4.0,3.8,4.0,0.5,0.333,2013,0.667,0.0
20130114,Australian Open,Hard,G,R128,180.0,29.4,61.0,10.0,1.0,183.0,35.0,91.0,9.0,3.0,Yen Hsun Lu,Ruben Ramirez Hidalgo,1,5.0,3.0,5.0,3.0,0.333,0.0,2013,0.5,
20130114,Australian Open,Hard,G,R128,193.0,26.3,86.0,26.0,15.0,180.0,24.1,20.0,7.0,5.0,Gael Monfils,Alexandr Dolgopolov,1,9.0,5.0,9.0,5.0,0.714,0.5,2013,0.75,
20130114,Australian Open,Hard,G,R128,190.0,29.2,28.0,9.0,2.0,185.0,21.8,194.0,15.0,8.0,Florian Mayer,Rhyne Williams,1,3.8,,3.8,,0.5,,2013,0.5,
20130114,Australian Open,Hard,G,R128,175.0,22.5,110.0,6.0,3.0,193.0,27.0,102.0,6.0,2.0,Ricardas Berankis,Sergiy Stakhovsky,1,,7.0,,7.0,,0.5,2013,,
20130114,Australian Open,Hard,G,R128,185.0,23.7,100.0,4.0,4.0,188.0,23.9,237.0,2.0,1.0,Joao Sousa,John Patrick Smith,1,0.5,,0.5,,0.0,,2013,0.0,
20130114,Australian Open,Hard,G,R128,190.0,25.6,3.0,4.0,1.0,190.0,25.7,53.0,2.0,1.0,Andy Murray,Robin Haase,1,5.5,4.7,5.5,4.7,1.0,0.333,2013,,0.0
20130114,Australian Open,Hard,G,R128,188.0,27.7,8.0,12.0,4.0,190.0,32.6,52.0,5.0,3.0,Jo-Wilfried Tsonga,Michael Llodra,1,,,,,,,2013,,
20130114,Australian Open,Hard,G,R128,178.0,28.3,73.0,6.0,3.0,188.0,18.9,349.0,9.0,7.0,Go Soeda,Luke Saville,1,4.5,,4.5,,0.5,,2013,0.0,
20130114,Australian Open,Hard,G,R128,183.0,20.1,334.0,14.0,9.0,183.0,20.9,223.0,27.0,4.0,Benjamin Mitchell,James Duckworth,2,5.0,13.0,5.0,13.0,0.0,0.0,2013,,0.0
20130114,Australian Open,Hard,G,R128,188.0,25.0,33.0,4.0,8.0,188.0,25.8,93.0,4.0,1.0,Thomaz Bellucci,Blaz Kavcic,2,3.0,4.0,3.0,4.0,0.5,0.0,2013,0.5,
20130114,Australian Open,Hard,G,R128,185.0,31.4,70.0,19.0,4.0,188.0,34.7,21.0,18.0,8.0,Jarkko Nieminen,Tommy Haas,1,2.2,4.5,2.2,4.5,0.6,0.5,2013,0.667,0.5
20130114,Australian Open,Hard,G,R128,175.0,21.3,186.0,4.0,6.0,183.0,28.0,74.0,14.0,2.0,Di Wu,Ivan Dodig,2,,7.0,,7.0,,0.0,2013,,
20130114,Australian Open,Hard,G,R128,193.0,26.7,118.0,13.0,8.0,185.0,29.1,54.0,6.0,2.0,Josselin Ouanna,Alejandro Falla,2,,6.2,,6.2,,0.5,2013,,0.5
20130114,Australian Open,Hard,G,R128,185.0,26.5,10.0,14.0,0.0,175.0,32.1,96.0,6.0,5.0,Richard Gasquet,Albert Montanes,1,8.0,,8.0,,1.0,,2013,,
20130114,Australian Open,Hard,G,R128,180.0,29.4,104.0,3.0,1.0,196.0,22.0,15.0,30.0,5.0,Jan Hajek,Milos Raonic,2,0.0,4.0,0.0,4.0,0.0,0.0,2013,,
20130114,Australian Open,Hard,G,R128,183.0,26.4,246.0,8.0,1.0,196.0,27.4,75.0,9.0,2.0,Jamie Baker,Lukas Rosol,2,,2.5,,2.5,,0.5,2013,,
20130114,Australian Open,Hard,G,R128,188.0,26.3,196.0,12.0,2.0,185.0,22.6,97.0,6.0,2.0,Amir Weintraub,Guido Pella,1,,,,,,,2013,,
20130114,Australian Open,Hard,G,R128,178.0,29.2,19.0,10.0,2.0,178.0,28.8,98.0,0.0,4.0,Philipp Kohlschreiber,Steve Darcis,1,6.2,,6.2,,0.667,,2013,0.75,
20130114,Australian Open,Hard,G,R128,190.0,23.5,30.0,13.0,1.0,196.0,25.4,120.0,14.0,2.0,Martin Klizan,Daniel Brands,2,4.0,7.5,4.0,7.5,0.0,0.75,2013,0.0,
20130114,Australian Open,Hard,G,R128,193.0,20.2,43.0,7.0,0.0,188.0,25.6,72.0,4.0,2.0,Bernard Tomic,Leonardo Mayer,1,8.4,,8.4,,1.0,,2013,1.0,
20130114,Australian Open,Hard,G,R128,175.0,27.7,113.0,1.0,2.0,178.0,31.6,40.0,4.0,3.0,Dudi Sela,Nikolay Davydenko,2,1.0,1.0,1.0,1.0,0.5,0.8,2013,,
20130114,Australian Open,Hard,G,R128,196.0,23.6,46.0,8.0,8.0,185.0,31.4,2.0,3.0,0.0,Benoit Paire,Roger Federer,2,10.4,,10.4,,0.6,,2013,0.0,
20130114,Australian Open,Hard,G,R64,183.0,20.6,62.0,6.0,3.0,188.0,25.6,1.0,7.0,0.0,Ryan Harrison,Novak Djokovic,2,4.6,9.0,4.6,9.0,0.6,1.0,2013,0.75,1.0
20130114,Australian Open,Hard,G,R64,188.0,31.3,42.0,15.0,5.0,185.0,34.1,34.0,13.0,2.0,Feliciano Lopez,Radek Stepanek,2,13.8,3.0,13.8,3.0,0.5,1.0,2013,0.667,1.0
20130114,Australian Open,Hard,G,R64,190.0,27.7,57.0,5.0,0.0,198.0,25.2,22.0,5.0,1.0,Brian Baker,Sam Querrey,2,6.5,17.2,6.5,17.2,0.5,0.75,2013,0.667,0.75
20130114,Australian Open,Hard,G,R64,180.0,26.6,90.0,0.0,4.0,183.0,27.8,17.0,11.0,5.0,Tobias Kamke,Stan Wawrinka,2,1.7,5.0,1.7,5.0,0.667,0.667,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,185.0,21.8,79.0,6.0,5.0,203.0,26.6,31.0,19.0,2.0,Andrey Kuznetsov,Kevin Anderson,2,4.0,10.5,4.0,10.5,0.5,0.833,2013,1.0,0.833
20130114,Australian Open,Hard,G,R64,185.0,32.4,55.0,3.0,5.0,188.0,29.1,24.0,2.0,3.0,Xavier Malisse,Fernando Verdasco,2,10.0,6.0,10.0,6.0,0.75,0.5,2013,0.75,0.5
20130114,Australian Open,Hard,G,R64,183.0,24.7,56.0,4.0,3.0,183.0,31.6,29.0,16.0,5.0,Roberto Bautista Agut,Jurgen Melzer,2,2.0,6.2,2.0,6.2,0.714,0.6,2013,0.5,0.5
20130114,Australian Open,Hard,G,R64,196.0,27.3,6.0,8.0,2.0,188.0,22.6,92.0,6.0,7.0,Tomas Berdych,Guillaume Rufin,1,6.7,5.0,6.7,5.0,0.667,0.5,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,175.0,30.7,5.0,3.0,3.0,175.0,25.0,125.0,5.0,3.0,David Ferrer,Tim Smyczek,1,2.2,4.0,2.2,4.0,0.889,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,180.0,24.6,84.0,2.0,1.0,183.0,27.5,35.0,6.0,2.0,Tatsuma Ito,Marcos Baghdatis,2,3.0,10.2,3.0,10.2,1.0,0.8,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,183.0,30.5,25.0,4.0,4.0,185.0,22.6,82.0,20.0,1.0,Mikhail Youzhny,Evgeny Donskoy,2,4.3,8.5,4.3,8.5,0.667,0.5,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,178.0,23.0,18.0,6.0,3.0,183.0,29.9,68.0,3.0,6.0,Kei Nishikori,Carlos Berlocq,1,3.0,10.0,3.0,10.0,0.8,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,185.0,27.4,71.0,4.0,8.0,183.0,27.4,11.0,10.0,2.0,Daniel Gimeno Traver,Nicolas Almagro,2,14.0,35.0,14.0,35.0,0.5,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,180.0,27.9,551.0,9.0,3.0,203.0,22.1,26.0,14.0,12.0,Somdev Devvarman,Jerzy Janowicz,2,4.3,11.5,4.3,11.5,0.667,0.5,2013,1.0,0.5
20130114,Australian Open,Hard,G,R64,188.0,29.1,101.0,13.0,7.0,185.0,31.0,38.0,9.0,5.0,Edouard Roger Vasselin,Julien Benneteau,2,6.3,6.8,6.3,6.8,0.667,0.6,2013,1.0,0.75
20130114,Australian Open,Hard,G,R64,185.0,25.1,44.0,14.0,1.0,180.0,28.5,9.0,15.0,2.0,Lukas Lacko,Janko Tipsarevic,2,5.9,8.4,5.9,8.4,0.714,1.0,2013,0.75,1.0
20130114,Australian Open,Hard,G,R64,198.0,24.3,7.0,21.0,2.0,178.0,31.5,66.0,10.0,3.0,Juan Martin del Potro,Benjamin Becker,1,7.0,11.0,7.0,11.0,1.0,0.333,2013,1.0,0.5
20130114,Australian Open,Hard,G,R64,188.0,25.9,36.0,8.0,6.0,190.0,26.7,32.0,5.0,4.0,Jeremy Chardy,Marcel Granollers,1,11.3,4.5,11.3,4.5,0.333,0.75,2013,0.5,0.75
20130114,Australian Open,Hard,G,R64,188.0,26.3,50.0,16.0,1.0,190.0,28.8,23.0,13.0,6.0,Denis Istomin,Andreas Seppi,2,5.7,7.0,5.7,7.0,0.714,0.75,2013,0.75,0.75
20130114,Australian Open,Hard,G,R64,193.0,28.8,130.0,1.0,1.0,198.0,24.2,14.0,9.0,2.0,Rajeev Ram,Marin Cilic,2,6.5,10.7,6.5,10.7,0.5,0.667,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,175.0,25.2,88.0,7.0,5.0,183.0,28.0,16.0,12.0,8.0,Jesse Levine,Gilles Simon,2,4.0,5.3,4.0,5.3,0.6,0.667,2013,0.75,1.0
20130114,Australian Open,Hard,G,R64,193.0,26.3,86.0,30.0,23.0,180.0,29.4,61.0,10.0,5.0,Gael Monfils,Yen Hsun Lu,1,11.1,6.2,11.1,6.2,0.75,0.5,2013,0.8,0.667
20130114,Australian Open,Hard,G,R64,175.0,22.5,110.0,5.0,0.0,190.0,29.2,28.0,4.0,3.0,Ricardas Berankis,Florian Mayer,1,6.0,4.8,6.0,4.8,1.0,0.6,2013,1.0,0.667
20130114,Australian Open,Hard,G,R64,190.0,25.6,3.0,15.0,0.0,185.0,23.7,100.0,3.0,1.0,Andy Murray,Joao Sousa,1,5.2,1.7,5.2,1.7,1.0,0.333,2013,1.0,0.5
20130114,Australian Open,Hard,G,R64,188.0,27.7,8.0,17.0,2.0,178.0,28.3,73.0,5.0,3.0,Jo-Wilfried Tsonga,Go Soeda,1,12.0,4.8,12.0,4.8,1.0,0.6,2013,1.0,0.5
20130114,Australian Open,Hard,G,R64,183.0,20.9,223.0,25.0,6.0,188.0,25.8,93.0,21.0,8.0,James Duckworth,Blaz Kavcic,2,20.0,4.0,20.0,4.0,0.5,0.5,2013,0.5,1.0
20130114,Australian Open,Hard,G,R64,185.0,31.4,70.0,9.0,3.0,183.0,28.0,74.0,33.0,4.0,Jarkko Nieminen,Ivan Dodig,2,5.0,10.5,5.0,10.5,0.667,0.5,2013,0.75,1.0
20130114,Australian Open,Hard,G,R64,185.0,26.5,10.0,12.0,1.0,185.0,29.1,54.0,7.0,1.0,Richard Gasquet,Alejandro Falla,1,9.0,6.2,9.0,6.2,1.0,0.6,2013,1.0,0.667
20130114,Australian Open,Hard,G,R64,196.0,22.0,15.0,18.0,6.0,196.0,27.4,75.0,13.0,6.0,Milos Raonic,Lukas Rosol,1,17.0,4.7,17.0,4.7,0.5,0.667,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,188.0,26.3,196.0,8.0,3.0,178.0,29.2,19.0,12.0,0.0,Amir Weintraub,Philipp Kohlschreiber,2,12.0,6.7,12.0,6.7,1.0,0.714,2013,1.0,0.8
20130114,Australian Open,Hard,G,R64,196.0,25.4,120.0,23.0,4.0,193.0,20.2,43.0,26.0,3.0,Daniel Brands,Bernard Tomic,2,8.8,8.2,8.8,8.2,0.8,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R64,178.0,31.6,40.0,9.0,3.0,185.0,31.4,2.0,9.0,2.0,Nikolay Davydenko,Roger Federer,2,1.5,3.0,1.5,3.0,0.833,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R32,188.0,25.6,1.0,7.0,1.0,185.0,34.1,34.0,4.0,3.0,Novak Djokovic,Radek Stepanek,1,8.0,6.3,8.0,6.3,1.0,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R32,198.0,25.2,22.0,12.0,3.0,183.0,27.8,17.0,13.0,5.0,Sam Querrey,Stan Wawrinka,2,14.8,6.5,14.8,6.5,0.8,0.75,2013,0.8,1.0
20130114,Australian Open,Hard,G,R32,188.0,29.1,24.0,5.0,4.0,203.0,26.6,31.0,9.0,4.0,Fernando Verdasco,Kevin Anderson,2,4.7,11.7,4.7,11.7,0.667,0.857,2013,0.667,0.857
20130114,Australian Open,Hard,G,R32,196.0,27.3,6.0,13.0,1.0,183.0,31.6,29.0,3.0,1.0,Tomas Berdych,Jurgen Melzer,1,7.0,7.8,7.0,7.8,0.75,0.667,2013,1.0,0.667
20130114,Australian Open,Hard,G,R32,183.0,27.5,35.0,4.0,1.0,175.0,30.7,5.0,5.0,1.0,Marcos Baghdatis,David Ferrer,2,9.5,2.3,9.5,2.3,0.833,0.9,2013,1.0,1.0
20130114,Australian Open,Hard,G,R32,185.0,22.6,82.0,5.0,1.0,178.0,23.0,18.0,7.0,1.0,Evgeny Donskoy,Kei Nishikori,2,12.3,3.5,12.3,3.5,0.667,0.833,2013,1.0,1.0
20130114,Australian Open,Hard,G,R32,203.0,22.1,26.0,11.0,2.0,183.0,27.4,11.0,18.0,0.0,Jerzy Janowicz,Nicolas Almagro,2,12.3,22.5,12.3,22.5,0.667,1.0,2013,0.667,1.0
20130114,Australian Open,Hard,G,R32,180.0,28.5,9.0,13.0,1.0,185.0,31.0,38.0,12.0,3.0,Janko Tipsarevic,Julien Benneteau,1,9.5,7.2,9.5,7.2,1.0,0.667,2013,1.0,0.8
20130114,Australian Open,Hard,G,R32,188.0,25.9,36.0,19.0,7.0,198.0,24.3,7.0,13.0,3.0,Jeremy Chardy,Juan Martin del Potro,1,10.5,14.0,10.5,14.0,0.5,1.0,2013,0.667,1.0
20130114,Australian Open,Hard,G,R32,198.0,24.2,14.0,13.0,5.0,190.0,28.8,23.0,5.0,5.0,Marin Cilic,Andreas Seppi,2,10.2,8.2,10.2,8.2,0.75,0.8,2013,1.0,0.8
20130114,Australian Open,Hard,G,R32,193.0,26.3,86.0,9.0,11.0,183.0,28.0,16.0,0.0,4.0,Gael Monfils,Gilles Simon,2,13.2,7.0,13.2,7.0,0.778,0.75,2013,0.833,1.0
20130114,Australian Open,Hard,G,R32,175.0,22.5,110.0,6.0,3.0,190.0,25.6,3.0,15.0,0.0,Ricardas Berankis,Andy Murray,2,5.5,6.8,5.5,6.8,1.0,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R32,188.0,27.7,8.0,7.0,0.0,188.0,25.8,93.0,1.0,4.0,Jo-Wilfried Tsonga,Blaz Kavcic,1,14.5,9.7,14.5,9.7,1.0,0.667,2013,1.0,1.0
20130114,Australian Open,Hard,G,R32,183.0,28.0,74.0,9.0,3.0,185.0,26.5,10.0,11.0,1.0,Ivan Dodig,Richard Gasquet,2,18.0,9.4,18.0,9.4,0.667,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R32,196.0,22.0,15.0,23.0,1.0,178.0,29.2,19.0,5.0,3.0,Milos Raonic,Philipp Kohlschreiber,1,17.3,7.4,17.3,7.4,0.667,0.75,2013,1.0,0.833
20130114,Australian Open,Hard,G,R32,193.0,20.2,43.0,8.0,2.0,185.0,31.4,2.0,11.0,4.0,Bernard Tomic,Roger Federer,2,10.7,6.0,10.7,6.0,1.0,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R16,188.0,25.6,1.0,7.0,5.0,183.0,27.8,17.0,16.0,2.0,Novak Djokovic,Stan Wawrinka,1,7.7,7.8,7.7,7.8,1.0,0.8,2013,1.0,1.0
20130114,Australian Open,Hard,G,R16,203.0,26.6,31.0,11.0,1.0,196.0,27.3,6.0,7.0,2.0,Kevin Anderson,Tomas Berdych,2,11.4,8.2,11.4,8.2,0.875,0.8,2013,0.875,1.0
20130114,Australian Open,Hard,G,R16,175.0,30.7,5.0,6.0,3.0,178.0,23.0,18.0,1.0,3.0,David Ferrer,Kei Nishikori,1,2.5,4.0,2.5,4.0,0.909,0.857,2013,1.0,1.0
20130114,Australian Open,Hard,G,R16,183.0,27.4,11.0,5.0,1.0,180.0,28.5,9.0,2.0,0.0,Nicolas Almagro,Janko Tipsarevic,1,21.0,10.0,21.0,10.0,1.0,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R16,190.0,28.8,23.0,9.0,3.0,188.0,25.9,36.0,10.0,10.0,Andreas Seppi,Jeremy Chardy,2,7.7,12.2,7.7,12.2,0.833,0.6,2013,0.833,0.75
20130114,Australian Open,Hard,G,R16,183.0,28.0,16.0,1.0,2.0,190.0,25.6,3.0,12.0,0.0,Gilles Simon,Andy Murray,2,5.6,8.0,5.6,8.0,0.8,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R16,188.0,27.7,8.0,11.0,1.0,185.0,26.5,10.0,7.0,4.0,Jo-Wilfried Tsonga,Richard Gasquet,1,12.0,9.6,12.0,9.6,1.0,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,R16,196.0,22.0,15.0,19.0,5.0,185.0,31.4,2.0,14.0,1.0,Milos Raonic,Roger Federer,2,18.8,7.7,18.8,7.7,0.75,1.0,2013,1.0,1.0
20130114,Australian Open,Hard,G,QF,188.0,25.6,1.0,10.0,2.0,196.0,27.3,6.0,8.0,5.0,Novak Djokovic,Tomas Berdych,1,7.5,8.0,7.5,8.0,1.0,0.833,2013,1.0,1.0
